dialogues,summary,AI_Gen_Summary,bleu_score
"[Person1]: It's a lovely day, isn't it?[Person2]: Yeah, and most excitingly, I met the girl living under me today. She's really nice.[Person1]: Is she American?[Person2]: Yeah, and most importantly, she's single! Man, I could tell from the moment I saw her, she's the girl of my dreams![Person1]: So I take it you two are hitting it off? I know it's very convenient to be in a relationship with your neighbor, but what if you break up?[Person2]: I don't know. I am not really worried about that. I don't wanna lose before even starting. Besides I think the other two American guys have also fallen for her.[Person1]: Sounds like you've got some competition. You made a move already?[Person2]: Not yet. But I am thinking of inviting her to dinner sometime. I know some good restaurants nearby.[Person1]: That's nice. Having been here a little while surely gives you the advantage, eh?[Person2]: You bet. Now that you mentioned it, I think I'll call her now and see if she is available tonight.[Person1]: Good luck![Person2]: Thanks!","Person2 likes his neibourhood girl who is popular. Although Person1 analyses the disadvantages, Person2 still decides to date with her.","Person2 tells Person1 Person2 met the girl living under Person2 today and Person2 thinks she's the girl of Person2's dreams. Person2 has not made a move yet, but Person2 is thinking of inviting her to dinner sometime.",4.471401353322014e-78
"[Person1]: Did you see the way that Mirella came to work yesterday? Ever since she came back from that conference in Silicon Valley, she's been coming to work dressed in jeans and sweatshirts. It's like she's decided to make herself at home in her office. I don't know how long it'll take before the management talks to her about it.[Person2]: She was really influenced by the way they do things on the west coast. I guess the working atmosphere is a lot more relaxed and casual in California. It comes from the information technology industry. . there isn't such a large division between home and office, so people want to work in the clothes they feel more relaxed in.[Person1]: Maybe so, but it seems kind of strange, which the rest of us in white shirts, dark suites, and ties.[Person2]: It's not as bad as that. . . We are allowed to wear more casual jackets and trousers. Besides, didn't you hear what Mirella found on her desk this morning?[Person1]: What's that?[Person2]: Management decided to give her four brand new white dress. That's their way of telling her that her new style of dressing down is not quite acceptable.",Person1 and Person2 talk about Mirella's dressing style in the office which is different from others. The management decided to give Mirella formal clothes directly to warn her.,"Person1 and Person2 talk about Mirella's new style of dressing down. Mirella has been coming to work dressed in jeans and sweatshirts since she came back from the conference in Silicon Valley. Person2 thinks it's because the working atmosphere is more relaxed and casual in California. Mirella's new style of dressing down is not acceptable, so management gave her four brand new white dress.",0.1985130462485598
"[Person1]: You're going to set up your own law office, aren't you?[Person2]: Yes. After so many years of hard work, I'd rather I had an office of my own.[Person1]: If you need help, don't hesitate to ask me.[Person2]: I'll be very glad if you would help.[Person1]: I'd like to wish you every success in your new venture.[Person2]: Thank you. I wish I would.[Person1]: Good luck to you.",Person1 congratulates Person2 on Person2's new venture and expresses Person1's willingness to help.,Person2 is going to set up Person2's own law office. Person1 wishes Person2 every success in the new venture.,0.2601376153847625
"[Person1]: Hello, Kate.[Person2]: Hi, Peter. I didn't see you last night. Where did you go?[Person1]: I was almost on line the whole night.[Person2]: Did you play network games the whole night?[Person1]: No, I listened to the music, too.[Person2]: What are you going to do now?[Person1]: I'm tired. I need a rest.",Peter tells Kate he played games and listened to music the whole last night.,Peter tells Kate he was on line the whole night and listened to the music last night.,0.6488785259409664
"[Person1]: Nowadays, ships and boats are no longer so important in transportation as they used to be.[Person2]: True. With the extension of railways and highways, and the improvement of safety and capacity of airplanes, ships and boats have been giving place to trains, planes and automobiles.[Person1]: I read in the newspapers that the passenger liners from Shanghai to Ningpo and Dalian have been out of business ; and the liners up and down the Yangtze River have been reduced by 70 %.[Person2]: The pace of life of people is now getting faster and faster, so the speed of ships and boats seems to be so slow. I think it may be the reason why people don't like to travel by boat.[Person1]: But the most of the transoceanic cargo transportation is still carried by boat.",Person2 explains alternatives of sea transportation but Person1 addresses the importance of boat in transoceanic cargo transportation.,"Person1 and Person2 talk about the importance of ships and boats in transportation. They both think the pace of life of people is now getting faster and faster, so people don't like to travel by boat.",0.18619549474699118
"[Person1]: Hi, Fanny.[Person2]: Hi, Andy.[Person1]: Are you feeling OK? You sound a little tired this morning.[Person2]: I did not sleep much last night. I really feel bad. It was a crazy night.[Person1]: What happened?[Person2]: I had a bad dream. I was walking alone in the graveyard, and suddenly all the ghosts jumped out of their graves. They began to chase me through the graveyard and shouted that they wanted my blood.[Person1]: Oh, what a nightmare! Then what happened?[Person2]: My mother woke me up. She had heard me crying out for help.[Person1]: You have got a great mother.[Person2]: I felt embarrased. After all, I am 18 years old. Mom gave me some chocolate cookies and a glass of milk.[Person1]: That sounds good![Person2]: Yeah, but i was afraid to fall back asleep. I am worrying about getting into the University of Michigan.[Person1]: Me too. But I tell myself that if they don't accept me, another school will.",Fanny had a nightmare because of the pressure from school applications. Her mother and Andy both comfort her.,Andy and Fanny talk about Fanny's bad dream last night. Fanny had a bad dream about ghosts chasing her in the graveyard and her mother woke her up. Andy is worrying about getting into the University of Michigan.,0.17205570632020717
"[Person1]: Ernie, I'm really excited about starting this band together. We're going to be the two coolest students on campus.[Person2]: I know! It's gonna be great. But what kind of music do you think we should play?[Person1]: That's a good question. You know I love hip hop, so maybe we can play some Vanilla Ice songs.[Person2]: Hmm. . . Vanilla Ice? I know his most famous song, ' Ice Ice Baby, ' but I don't know his other songs.[Person1]: That's OK. You can buy his songs on iTunes and listen to them.",Person1 and Ernie plan to start a band and they decide to play hip hop music.,Person1 and Ernie talk about the music they should play in their band together.,0.33579065453892903
"[Person1]: Are you enjoying your trip to New Orleans?[Person2]: Oh, yes. I really like it here.[Person1]: Would you like to do something tonight?[Person2]: Sure. I'd love to.[Person1]: Let's see. Have you been to a jazz club yet?[Person2]: Yes. I've already been to several clubs here.[Person1]: OK. What about an evening riverboat tour?[Person2]: Uh, actually, I've gone twice this week.[Person1]: So, what do you want to do?[Person2]: Well, I haven't been to the theater in a long time.[Person1]: Oh, OK. I hear there's a terrific show at the Sanger Theater.[Person2]: Great! Let's make a reservation.","Person1 and Person2 are discussing where to have fun, and they decide to go to the theater tonight.","Person1 invites Person2 to go to a jazz club, the theater, and the riverboat tour tonight. Person2 agrees.",0.4153509237206396
"[Person1]: Does it look like a good fit?[Person2]: It's definitely your size.[Person1]: Yes, it is very nice. I'll take it.[Person2]: How do you prefer to pay?[Person1]: Let me use my credit card.[Person2]: Now, if you'll just sign here.[Person1]: No problem.[Person2]: I hope you enjoy your purchase. Good-bye.",Person1 buys some nice clothes by credit card with Person2's assistance.,Person2 helps Person1 to buy a dress.,3.132748332273105e-78
"[Person1]: Mr. Blake? Mr. Foster's on the phone. He'd like to know if you can send over those training manuals?[Person2]: Oh, tell him I'll leave them at his office tomorrow afternoon.[Person1]: He was hoping that you could drop them off this afternoon.[Person2]: I'm afraid that I can't do that. They're at the printer's being copied. They'll be back tomorrow before 1 o'clock.",Mr. Blake explains the training manuals cannot be sent today because they are still being copied.,Person1 asks Mr. Blake to send over the training manuals to Mr. Foster. Mr. Blake can't do that because they're at the printer.,0.2515164114067867
"[Person1]: Are you going anywhere for your vacation?[Person2]: Yes, we're making plans for a tour.[Person1]: That'll be lovely. Where are you going?[Person2]: Well, we will start out from Long Island this Friday. We've planned a four day drive to Salt Lake City, where we'll join my brother and his family on his fortieth birthday.[Person1]: Well, you've got to prepare a lot of food and enough sleeping bags then.[Person2]: Oh, we'll spend the nights in hotels and enjoy local food as we pass by. How does it sound, David?[Person1]: It sounds good. You can do a lot of sightseeing, too.[Person2]: Yes, we'll take our time. And we'll go to Five Lake Strict and the Wall Street.[Person1]: So, you're going to have a really nice vacation.[Person2]: You can say that again.",Person2 tells David about Person2's planned a long trip for Person2's vacation. David thinks it's nice.,David tells Person1 about his plans for his vacation. David will start out from Long Island this Friday and will join his brother and his family on his fortieth birthday. They will spend the nights in hotels and enjoy local food as they pass by.,0.11847305749033678
"[Person1]: Where is Pamela?[Person2]: Is she coming?[Person1]: She told me she'd be here.[Person2]: They are announcing your flight. You'd better board the plane.[Person1]: Are you rushing me?[Person2]: I am just reminding you about the time. You don't want to miss the plane, do you?[Person1]: I know what I am doing. Don't worry. Can you do me a favor?[Person2]: Name it and I'll do it for you.[Person1]: Take care of Pamela when I am away. She is a nice girl. I don't want her to get hurt or anything.[Person2]: I've got it.[Person1]: Thank you. Now I see that you are my true friend. Most of my so-called friends left me at the moment my company went bankrupt. You are the only one who has stood by me the whole time.[Person2]: I am just doing what I think I should do.[Person1]: Thank you for being a friend of mine.[Person2]: This isn't like you. . . Well, I hope you will have a nice flight and a successful start in business[Person1]: Thank you. I have to leave now. If you see Pamela, tell her I'll write to her.",Person1 is taking off to restart a business. Person1 expresses appreciation to Person2 and asks Person2 to take care of Pamela.,Person2 reminds Person1 about the time of Person1's flight and asks Person1 to take care of Pamela when Person1 is away. Person1 thinks Person2 is Person1's true friend because Person2 has stood by Person1 the whole time. Person2 agrees.,0.2691001349166725
"[Person1]: Excuse me, can you do me a favor?[Person2]: Sure.[Person1]: Where's the busiest street of this city? I am a stranger here.[Person2]: You mean the seventy seventh? It's not far from here. You can walk there.[Person1]: Well, we are so tired today. Can you tell me which bus I should take?[Person2]: Bus No. 12.[Person1]: Thank you so much.",Person2 tells Person1 how to get to the seventy seventh.,Person1 asks Person2 to tell Person1 the busiest street of the city and the bus to take.,5.3579069475970695e-78
"[Person1]: Hi! What are you watching?[Person2]: It's a programme about Islam. It's very interesting.[Person1]: Wow! So many people! Where are they and what are they doing?[Person2]: They are muslims on a pilgrimage to mecca. Muslims call this pilgrimage haj.[Person1]: Why do they go there?[Person2]: Muslims believe that every man who is able should go on a haj at least once in his life. Mecca is the spiritual centre of the muslim faith.[Person1]: When muslims pray, they face towards mecca.[Person2]: That's right. Unfortunately, so many people go on the haj each year that there are often stamped and people get killed.[Person1]: I heard about that. The pilgrims must walk around a large, sacred black stone.[Person2]: That's right. That's when accidents often happen. The Saudi government tries to limit the number of pilgrims, to reduce the chances of accidents.[Person1]: Pilgrimages are common in many faiths.[Person2]: Yes. In England, Christian pilgrims might go to Canterbury and many Christians go to the Vatican on pilgrimages.[Person1]: Isn't there a place in france where people go to get healed?[Person2]: I think that place is Lourdes. There are many stories of people being healed after visiting there.[Person1]: Do you think that there is something magical about that place?[Person2]: Personally. I think that people believe they will be healed and that faith causes a change in their mind that cures them. I don't think place is magical in any way.",Person1 and Person2 talk about a programme about Muslims' pilgrimage to Mecca and the accidents. They find such pilgrimage is also common in many faiths but Person2 doesn't believe it.,"Person2 is watching a programme about Islam. Person2 tells Person1 about the pilgrims on a pilgrimage to Mecca. They are muslims on a pilgrimage to mecca and they face towards mecca and walk around a large, sacred black stone. Person2 tells Person1 that there are often stamped and people get killed on the haj. The Saudi government tries to limit the number of pilgrims, to reduce the chances of accidents. Person2 also tells Person1 about Lourdes, a place where people go to get healed.",0.1595883340353354
"[Person1]: Excuse me. I'm a stranger here and lost my way.[Person2]: Can I help you?[Person1]: Sure. Can I get to the central department stall this way?[Person2]: uh. . . Yes. Turn right, then take the second turning on your left.[Person1]: Is it far?[Person2]: It's about fifteen minutes'walk. That's all.[Person1]: And do you know where the national bank is?[Person2]: Yes. It's on this street. Keep walking for two blocks and it's on the corner on the right.[Person1]: Thanks very much.[Person2]: You are welcome. Good luck.[Person1]: Thank you. I won't miss it.",Person1 gets lost and asks Person2 where the central department stall and the national bank are. Person2 directs Person1.,Person2 shows Person1 the way to the central department stall and the national bank. Person1 won't miss it.,0.5367969681640841
"[Person1]: I have to go up to London for a couple of days next week. Would you like to come?[Person2]: That would be nice. How are you getting there?[Person1]: Well, I prefer to go on the train, but I suppose you want me to take the car.[Person2]: Oh, I much prefer to go by car, then we don't need to get to the station with our luggage and. . .[Person1]: And I've got to drive. You know I'm not fond of that. I found it much more relaxing to sit in the train.[Person2]: Which is more expensive?[Person1]: Well. Of course train is more expensive, but it is very much quicker. But I know we'll never agree on this subject. You prefer the car. I prefer the train.[Person2]: Now. Have you ever thought of going by express bus?",Person1 will go to London and invites Person2 along. Person1 prefers the train as it's quicker and relaxing but Person2 prefers the car as it's convenient.,"Person1 has to go up to London for a couple of days next week. Person2 wants Person1 to take the car, but Person1 prefers the train. Person2 prefers the car, but Person1 prefers the train. Person2 suggests going by express bus.",0.2783566785014578
"[Person1]: Hey, Tom, did you enjoy your lunch?[Person2]: Oh, don't mention it. It was terrible.[Person1]: What'the matter?[Person2]: The food station was as crowded as usual. I waited for 20 minutes for my sandwich, and when I finally got it the chicken was underdone.[Person1]: I see. You simply can't blame the server for this.[Person2]: Yes, I know. Fast food is so popular in this district.[Person1]: That's true.[Person2]: Anyway, how was your such, Catherine?[Person1]: It was good. I brough lunch from home today.[Person2]: You did? I thought you must feel right at home here as we get as many fast food restaurants as you do in America.[Person1]: Well, I personally don't like then because i don't believe they are healthy.[Person2]: I guess you're right. More often than not, people go there only for convenience. The foods may taste good, but generally speaking, they are high in calories, salt and fat.[Person1]: Yes. I am wondering that you must believe fast food is your lifestyle, don't you?[Person2]: You bet. Almost all top brands such as McDonald's and KFC are from America.[Person1]: Well, actually two-thirds of Americans may avoid these places.[Person2]: Seriously?[Person1]: Yeah, it's hard to believe but true.",Tom complains about his unhappy lunch experience in the fast-food restaurant while Catherine enjoyed her home-made meal. Catherin doesn't like fast food and says most Americans avoid it too.,"Catherine and Tom talk about their lunch experience. Tom's sandwich was underdone and Catherine doesn't like fast food restaurants because she doesn't believe they are healthy. Tom thinks fast food is his lifestyle, but Catherine thinks two-thirds of Americans may avoid these places because they are high in calories, salt and fat.",0.209533154558409
"[Person1]: Hi, may I get you anything to drink?[Person2]: Yes, please. May I get a glass of lemonade?[Person1]: Would you like an appetizer?[Person2]: May I get an order of barbeque wings?[Person1]: Sure, would you like anything else?[Person2]: That'll be fine for now, thank you.[Person1]: Okay, tell me when you want to order the rest of your food.[Person2]: Excuse me. I'm ready to order.[Person1]: What would you like?[Person2]: Let me have the baby-back ribs.[Person1]: Sure, will there be anything else that I can get you?[Person2]: That will be it for now.","Person2 orders a glass of lemonade, barbeque wings, and baby-back ribs for meal with Person1's assistance.","Person1 helps Person2 order the baby-back ribs, barbeque wings, lemonade, and a glass of lemonade.",0.6344767654014984
"[Person1]: Welcome, what would you like to order?[Person2]: I would like to get a double cheeseburger.[Person1]: Would you like everything on it?[Person2]: I would like everything on it, thank you.[Person1]: Do you want any fries?[Person2]: Let me get some large curly fries.[Person1]: Can I get you anything to drink?[Person2]: Sure, how about a medium Pepsi?[Person1]: Is that everything?[Person2]: That'll be all. Thanks.[Person1]: You're welcome, and your total is $ 5. 48.[Person2]: Thank you. Here you go.","Person2 orders a $ 5. 48 meal including cheeseburger, fries, and Pepsi.","Person2 orders a double cheeseburger, large curly fries, and a medium Pepsi with Person1's assistance.",0.4485999017122967
"[Person1]: Wow, you're up early today! What's for breakfast?[Person2]: Well, I felt like baking, so I made some muffins.[Person1]: Smells good! I'll make some coffee. Do you want me to make you some eggs?[Person2]: Sure, I'll take mine, sunny side up.[Person1]: Www, I don't know how you can eat your eggs like that! Ever since I was small, I have never liked sunny side up eggs.[Person2]: You know, my dad had scrambled eggs every morning for twenty years. It drove my mom crazy![Person1]: You know what really drives me crazy? When I ask for soft boiled eggs, and they overcook them, so they come out hard boiled! How can you dip your toast into a hard boiled egg?[Person2]: You're so picky sometimes.[Person1]: Here you go, honey, fried eggs.[Person2]: I said sunny side up! How many times do I have to tell you.",Person1 and Person2 are preparing breakfast. Person1 hates overcooked boiled eggs while Person2 hates scrambled eggs and prefers sunny-side-up ones.,"Person1 doesn't like sunny side up eggs and asks for soft boiled eggs, but Person2 takes sunny side up eggs. Person1 is picky sometimes. Person2 gives Person1 fried eggs.",0.2193020245084606
"[Person1]: Where to, ma'am?[Person2]: The Grand Hotel.[Person1]: The Grand Hotel?[Person2]: Yes. Do you know where it is?[Person1]: No, Madam. I don't think I do.[Person2]: It's the 11th Avenue, Park Street.[Person1]: Oh, yes. I know where it is.",Person1 drives Person2 to the Grand Hotel.,Person2 shows Person1 the way to the Grand Hotel.,0.6248530592994659
"[Person1]: Excuse me. May I take a picture of you?[Person2]: What for?[Person1]: I just want to show my children how an American policeman looks.[Person2]: OK. But I hope it won't take too long.[Person1]: Oh, no, it won't. Just stand there, please.",Person1 requests to take a picture of Person1 to show Person1's children.,Person1 wants to take a picture of Person2 to show Person1's children. Person2 agrees.,0.6669294192196518
"[Person1]: Can I help you?[Person2]: Yes, is there any vacant room for tomorrow?[Person1]: I am sorry. We are full up for tomorrow.[Person2]: Well, is there any other hotel nearby?[Person1]: Yes, the Sunset Hotel is three blocks away. Maybe you can ask them.[Person2]: Thank you.",The hotel is fully booked and Person1 offers Person2 the information about hotels nearby.,Person2 wants to book a room for tomorrow. Person1 tells Person2 the Sunset Hotel is nearby.,0.2569237945353543
"[Person1]: Have you applied for you visa to go to study in the united states yet?[Person2]: Yes, I have. I handed in my application form two weeks ago and I'm going for an interview next week.[Person1]: Good luck! I'Ve heard it's very difficult to get a visa to go to the united states.[Person2]: The application form are quite complicated. It took me a few hours to fill it out. The hardest thing was getting all the necessary documents. That took almost two weeks.[Person1]: What kind of documents did you need to present?[Person2]: I had to show document relating to my financial status and of course my education, because I want a student visa.[Person1]: Why do you think so many people have their applications rejected?[Person2]: I think that they don't complete the forms correctly or they don't include all the required documents. The embassy is very strict about it. You have to be quite careful.[Person1]: Why are they stricter with Chinese people than with other nationalities?[Person2]: That's simple. Many people break the rules regarding their visa conditions.",Person2 has applied for a student visa in the states and tells Person1 about the rules and the required documents of applying for a USA visa and why they are so strict.,Person2 tells Person1 about Person2's application for a student visa to go to the united states. Person2 thinks many people have their applications rejected because they don't complete the forms correctly or they don't include all the required documents. The embassy is very strict about it.,0.26315774076877624
"[Person1]: Hello, three-five.[Person2]: Is that Anne?[Person1]: I'm sorry, I'm very tired. I'm going to bed early. I didn't have good time, and I don't really want to see you again.[Person2]: What are you talking about? We had a great time. We laughed and talked all night last time.[Person1]: It was hardly all night. And I recall it was you doing all the laughing at your own jokes.[Person2]: That's not fair. We had fun. Give me a second chance. Can we meet tomorrow night for drinks at the pub?[Person1]: No, I'm sorry. I'm going to meet some friends tomorrow evening. And I'm too tired now. I have to go to sleep. Goodbye.[Person2]: But Anne. . .","Person2 thinks Person2 and Anne had a good time and invites her out again, but Anne refuses it.","Anne tells Person2 she doesn't want to see Person2 again because they had a great time last time. Person2 wants to meet tomorrow night for drinks at the pub, but Anne is going to meet some friends.",0.19508412819971516
"[Person1]: Mary, do you often do your shopping online?[Person2]: Yes. I'm used to online shopping. It's convenient and time-saving. You can buy anything you want and they will send it to your home or any place you want.[Person1]: How about the price?[Person2]: You can get the same product at a much lower price.[Person1]: Last week, I tried to buy some clothes online, but I didn't know how to pay for them.[Person2]: You should open an account at the online bank first. After that, you can buy anything online.[Person1]: Are there many things online?[Person2]: Sure. You can find everything all over the world. Let's check it out online!",Person1 asks about online shopping. Mary favors it as it's time-saving and economical. Then she helps Person2 shop online.,Mary tells Person1 about the advantages and disadvantages of online shopping. Person1 wants to buy some clothes online. Mary tells Person1 to open an account at the online bank first and then buy anything online.,0.21068172683234196
"[Person1]: Are you familiar with American-styled accounting?[Person2]: I am afraid not. I haven't worked in an American company so far.[Person1]: What are the most fundamental concepts underlying the accounting process?[Person2]: The first is accounting entity, and the second is going concern. The third is measuring unit. The fourth is accounting period, and the fifth is objectivity.",Person2 tells Person1 about the fundamental concepts of the accounting process.,Person2 tells Person1 about the fundamental concepts underlying the accounting process in American-styled accounting.,0.6889957728303633
"[Person1]: I don't know if you've heard of it, Peter, but some of us are thinking of going to Xi'an in the summer. I don't know if you'd like to come with us.[Person2]: Well, that's very kind of you, Jane, but when are you thinking of going?[Person1]: Oh, some time in July. Around the 16th, I think.[Person2]: I see. And for how long? About two weeks?[Person1]: Well, we were going to but now one or two of the other students say they don't have enough money, so it'll just be a week. You're interested, then?[Person2]: Oh, yes, very much. Do you know how much it's going to cost?[Person1]: Yes, about 2000 yuan altogether.[Person2]: Oh, that's good. Is everybody going?[Person1]: Yes, most of them, not Monica, of course. She's off to Harbin again.[Person2]: Lucky thing! It must be nice to have parents living in the north.[Person1]: Yes, it must. But if you had a lot of money, Peter, where would you like to go for a holiday?[Person2]: Oh, I'd probably go to Xinjiang, or Tibet maybe. Somewhere far away, anyway. And you?[Person1]: I don't know really. Perhaps the southwest.[Person2]: Yes, that would be great.",Jane invites Peter to join her travel to Xi'an. Peter asks the duration and cost and is interested. Then they discuss their ideal places for a holiday if they had enough money.,Jane invites Peter to go to Xi'an in the summer to go to Xi'an in the summer. Peter is interested. Jane tells Peter about the time and the cost of the trip and where they would go for a holiday.,0.38319467012511427
"[Person1]: Hi. May I help you?[Person2]: Yeah. I'd like to rent these movies.[Person1]: Uh, Romance movies![Person2]: Well. They're for my daughter[Person1]: Right. It's okay. Do you have your membership card?[Person2]: No, I don't. Uh, do I need one to rent videos here?[Person1]: Yes, but it's free.[Person2]: Oh, okay.[Person1]: It's just a card we issue to help us keep track of video rentals. So, please fill out this membership form.[Person2]: Okay, and how much are movie rentals anyway?[Person1]: Well, new releases are $3.50.[Person2]: Okay.[Person1]: And all other movies are two dollars.[Person2]: Uh, huh.[Person1]: And you can rent up to six movies at a time.[Person2]: Okay[Person1]: We also have a five buck deal where you can rent any five movies for $5.00[Person2]: Hum[Person1]: But this does not include new releases.[Person2]: Oh, well, I'll just take these tonight.[Person1]: Okay, let's see ... your total comes to seven dollars and fifty cents.[Person2]: And when do I need to return them?[Person1]: They have to be returned on Thursday by ten o'clock PM.[Person2]: Okay.[Person1]: And there is an overdue fee equal to the rental fee of the video, so be sure to return them on time.[Person2]: Okay.[Person1]: Okay. And enjoy your romance movies.[Person2]: Okay. Thanks.",Person2 wants to borrow romance videos for Person2's daughter and asks the detailed cost and tenancy term. Person1 reminds of the overdue fee.,"Person2 wants to rent romance movies for Person2's daughter. Person1 helps Person2 to fill out the membership form and tells Person2 the movie rentals are $3.50 for new releases, $3.50 for all other movies, $5.00 for five movies, and $5.00 for five movies for $5.00 for new releases.",0.20305339246948476
"[Person1]: Excuse me. I'm looking for Mr. Lee. Here is his parcel.[Person2]: Oh, just put it on my desk. I need to sign here, right? Will you please wait for a second? I happened to have something to express.",Mr. Lee has something to express when Person1 delivers a parcel for him.,Person2 helps Person1 to sign the parcel for Mr. Lee.,0.362737591831461
"[Person1]: Excuse me. What's happened? What plane takes off tonight?[Person2]: Sorry, Madam. The airport is closed. Planes won't take off until tomorrow morning.[Person1]: What? Then where can we stay for the night?[Person2]: We've arranged the rooms for you in the airport hotel. Two passengers will share a room.[Person1]: Em, that's too bad.[Person2]: Any problem, Madam?[Person1]: Yes, I have a bad habit. I can't sleep without lights on.[Person2]: Oh, really? Just now a lady told me she had the same habit.",Planes won't take off tonight and Person2 tells Person1 that they've arranged rooms for passengers.,Person2 tells Person1 the airport is closed and Person2 has arranged the rooms for Person1 in the airport hotel for two passengers.,0.3416039123303009
"[Person1]: no, no, you helped me with my computer last week. I want to repay the favor. [Person2]: no, it's definitely my turn to treat you... you paid last time![Person1]: oh, that was just a quick bite to eat --- that doesn't count![Person2]: ok, ok, how about we just go Dutch? It's settled. Listen, I'm still pretty new around here, would it be alright if you found the restaurant ? [Person1]: ok... sure.","Both Person1 and Person2 want to pay for a meal. Finally, they go dutch and Person1 finds the place.","Person2 helps Person1 with Person1's computer last week, so Person2 wants to repay the favor by treating Person1. Person1 agrees.",5.3579069475970695e-78
"[Person1]: How come you're still up? Shouldn't you be asleep by now? [Person2]: I've been having a hard time sleeping lately. [Person1]: As far as I know, insomnia is usually caused by stress. Are you stressed at all? [Person2]: Well, I'm really worried about my grades. I didn't think this course would be so stressful. [Person1]: You're a good student. I'm sure you can do well. What you need to do is to relax. [Person2]: You're probably right. I just wish it were that simple. How can I stop feeling so anxious all the time? [Person1]: Taking a yoga class or learning some relaxation techniques can help you cope with your stress. [Person2]: I don't really have time to learn anything new. I need to spend my time studying! [Person1]: You need to take some breaks throughout the day. Studying all day isn't very usually effective. [Person2]: You're right. I usually end up staring at my computer or checking my email instead of doing my work for class. [Person1]: How about listen to some music. I heard that listening to music can make people calm down and release their stress. At least you don't have to learn to listen.[Person2]: Really? What kind of music do you suggest?[Person1]: Maybe you should listen to light music or classical music. Just don't listen to some rock and roll.[Person2]: That's fantastic. I'm going to go try that out in my room now. good night![Person1]: Good night, sleep tight. Don't let the bed bugs bite!",Person2 has insomnia because of academic stress and Person1 suggests Person2 relax and listen to some light or classical music to release pressure. Person2 will try now.,"Person2 has been having a hard time sleeping lately because Person2's stressed about Person2's grades. Person1 suggests Person2 take yoga class or learning some relaxation techniques to cope with stress. Person2 thinks it's too hard to learn anything new, so Person1 suggests listening to some music. Person2 is going to try that out in Person2's room.",0.18475767018119527
[Person1]: I want to give our kitchen the works. [Person2]: Why? I think it's convenient and good. [Person1]: No. The decoration has been out-of-date. My friends have a whole kitchen now. It's modern. [Person2]: Why should we run after the fashion? [Person1]: I am not running after the fashion. I just want a very beautiful and clean kitchen. ,Person1 wants to refurbish the kitchen while Person2 thinks it unnecessary.,Person1 wants to give their kitchen the works. Person2 thinks the decoration has been out-of-date. Person1 doesn't want to run after the fashion.,0.23406239459907852
"[Person1]: Hi, Walter! [Person2]: Hi, Sterling! [Person1]: What do you think of our new teacher? [Person2]: Professor Wood? I think he's a brilliant scientist. [Person1]: You're got a point there. But do you think he's a little absent-minded? [Person2]: I guess so. ",Walter and Sterling think their new professor is brilliant but absent-minded.,Walter thinks Professor Wood is a brilliant scientist while Sterling thinks he's a little absent-minded.,0.2289532175022825
"[Person1]: Hi, I was wondering if I could get my test results from the other day. [Person2]: Yes, I would like to schedule an appointment for you to come in and talk with me. [Person1]: Is something wrong with me? [Person2]: No, sometimes the test results aren't clear and we need to do more to get a clearer picture. [Person1]: Can we talk about it now? [Person2]: I would if I knew anything for sure, but I want to take a second look. [Person1]: When can I come and see you? [Person2]: You can come in this afternoon. If you would feel better, bring your husband with you. [Person1]: Now I know that something bad is up! [Person2]: Just relax. We will talk about it this afternoon. ",Person2 asks Person1 to bring Person1's husband to talk about Person1's test results.,Person1 wants to get Person1's test results from the other day. Person2 asks Person1 to come in and talk with Person2 this afternoon.,0.3919302043840523
"[Person1]: Hello Martin, how are your preparations for the coming exams?[Person2]: Good, Miss Eliza. I've worked hard for it recently. I think I'm ready for the coming exams.[Person1]: Excellent, so are you working at weekends now to get some pocket money?[Person2]: Yes, I'm very grateful to Mister Lamb, he really helped me with my problem.[Person1]: Mister Lam said that your problem was that you have no pocket money.[Person2]: That's right. I couldn't go out with my friends because I didn't even have the money for the bus fee. But I'm OK now, with a part-time job.[Person1]: So do you think the students welfare club really helped you?[Person2]: Oh yes, I have no complaints about the club, I think it is fantastic.[Person1]: Thanks for your time, Martin.",Miss Eliza asks about Martin's preparation for exams and economic problems. Martin appreciates Mister Lam and the students' welfare club for providing a part-time job.,Eliza asks Martin about his preparations for the coming exams. Martin tells Eliza his problem was that he didn't have pocket money and the students welfare club helped him with his problem.,0.31147110622742075
"[Person1]: I want to mail this package to Korea.[Person2]: How would you like to send it?[Person1]: First class, please.[Person2]: It will cost you 20 pounds because your package is too heavy. It will take 2 days to get there.[Person1]: 20 pounds? Is there a cheaper way?[Person2]: Yes, there is. It's the package post way, but it will take you 10 days longer than the first class to get there.[Person1]: OK, I think I'd like this way.","Informed of the cost and duration by Person2, Person1 chooses a cheaper way of mailing which takes more time.","Person1 wants to mail a package to Korea in first class, but Person2 recommends the package post way.",5.286550887592213e-78
